איזור גידול,סוג חלקה,אורגני,מספר חלקה ,_id,שם חלקת אם,שם חלקה מפורט,שטח ברוטו (דונם),מגוף השקייה,מקור מים,דונם לגידול שלחין,תיאור מיקום מדוייק,אזור פיצוי בצורת,אחוז בצורת,איזור ביטוח קנט,מספר משרד החקלאות,מספר חלקה ישן,SHAPE_Length,מרכז שדה קו-רוחב,מרכז שדה קו-אורך,OBJECTID *,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,חורף 2018,קיץ 2018,2019,2019 - קיץ,2020,2021,2022,2023,2024,פתיחת חלקה בביאקם 2019,,דוררת,גרב אבקי,אבנים,רגישות לקרה,חיטוי אדיגן,תאריך אחרון לחיטוי,התאמה לריסוס אווירי,הרכב הקרקע,ניקוז,רוחות,גשם,"אפיון סביבה ונוף:
מגבלות שהוטלו ע""י המשרד לאיכות הסביבה / נציבות המים / הרשות לשמירת הטבע ","נכסי טבע ונוף בסביבה
(צומח,חי,אתרים היסטוריים וארכאולוגים)",פוריות ,התאמת הקרקע לגידול ,התאמת מי השקיה לגידול,עשבים רעים,"הדברת עשבים
(חומרים / שיטות)",שאריות חומרי הדברת עשבים,מזיקים ומחלות בגידולים קודמים (בגידול ב 2017),מכשולים בחלקה ובסביבתה,זבלים אורגניים,נזק מבעלי חים,נזק מגידולים שכנים,בטיחות עובדים ,"גורמים מיקרוביאליים
(רמת הסיכון)",ינבוט,עלקת מצרית,דטורה,סיכונים לאורגני,type
בית קמה,שלחין,רגיל,143,143-2,עגולה דרום,עגולה דרום - 2,60,52,"שפד""ן בית קמה",60,עגולה דרום -2 -חלק דרומי,ד2,80,בית קמה צפון - 5,42887,143,1619.680228,598853.7033,178154.4699,457,,,,,,,,בקיה,חיטה א',חיטה ב',אפונה,חיטה א',חיטה ב',אפונה,חיטה א',"תפו""א",חיטה א',,חיטה ב',,שעורה,"תפו""א",,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,שלחין,רגיל,143,143-3,עגולה דרום,עגולה דרום - 3,93,53,"שפד""ן בית קמה",93,,ד2,80,בית קמה צפון - 5,42887,143,1854.110953,599151.6093,177884.9589,498,,,,,,,,בקיה,חיטה א',חיטה ב',אפונה,חיטה א',שעורה,"תפו""א / מללי",חיטה א',גזר,חיטה א',,חיטה ב',,שעורה,כרב נח,,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,שלחין,רגיל,143,143-4,עגולה דרום,עגולה דרום - 4,42,54,"שפד""ן בית קמה",42,,ד2,80,בית קמה צפון - 5,42887,143,995.517414,599382.2086,177662.927,497,,,,,,,,בקיה,חיטה א',חיטה ב',אפונה,חיטה א',שעורה,"תפו""א / מללי",חיטה א',גזר,חיטה א',,חיטה ב',,שעורה,כרב נח,,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,שלחין,רגיל,143,143-4,עגולה דרום,עגולה דרום - 4,17,54,"שפד""ן בית קמה",17,חלק דרומי,ד2,80,בית קמה צפון - 5,42887,143,995.517414,599382.2086,177662.927,497,,,,,,,,בקיה,חיטה א',חיטה ב',אפונה,חיטה א',שעורה,"תפו""א / מללי",חיטה א',חיטה ב',שעורה,,כרב נח,,חיטה א',חיטה ב',,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,פלחה,רגיל,143-9,143-9,עגולה פלחה,עגולה פלחה,452,,,452,,ד2,80,בית קמה צפון - 5,42886,143,1416.063049,597905.6848,178495.7046,27,,,,,חומוס,חיטה א',חיטה ב',אפונה,חיטה א',חיטה ב',אפונה,חיטה א',"תפ""א + שעורה + חיטה ב'",אפונה,חיטה א',חיטה ב',שעורה,,כרב נח,,חיטה א',חיטה ב',,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,שלחין,רגיל,144,144-1,עגולה צפון,עגולה צפון - 1,35,51,"שפד""ן בית קמה",30,,ד2,80,בית קמה צפון - 5,42887,143,774.78174,598857.7077,178547.6831,458,,,,,,,,בקיה,חיטה א',חיטה ב',אפונה,חיטה א',"תפו""א",חיטה א',גזר,חיטה א',"תפו""א",,חיטה א',,חיטה ב',שעורה,,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,שלחין,רגיל,144,144-2,עגולה צפון,עגולה צפון - 2,70,52,"שפד""ן בית קמה",65,,ד2,80,בית קמה צפון - 5,42887,143,1144.972278,599067.9822,178338.2978,446,,,,,,,,בקיה,חיטה א',חיטה ב',אפונה,חיטה א',"תפו""א",חיטה א',גזר,חיטה א',"תפו""א",,חיטה א',,חיטה ב',שעורה,,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,שלחין,רגיל,144,144-3,עגולה צפון,עגולה צפון - 3,76,53,"שפד""ן בית קמה",70,,ד2,80,בית קמה צפון - 5,42887,143,1188.542209,599350.2719,178050.6559,453,,,,,,,,בקיה,חיטה א',חיטה ב',אפונה,חיטה א',"תפו""א",חיטה א',גזר,חיטה א',"תפו""א",,חיטה א',,חיטה ב',שעורה,,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,שלחין,רגיל,144,144-4,עגולה צפון,עגולה צפון - 4,38,54,"שפד""ן בית קמה",31,,ד2,80,בית קמה צפון - 5,42887,143,780.280566,599564.8934,177834.4252,451,,,,,,,,בקיה,חיטה א',חיטה ב',אפונה,חיטה א',"תפו""א",חיטה א',גזר,חיטה א',"תפו""א",,חיטה א',,חיטה ב',שעורה,,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,שלחין,רגיל,144,144-5,עגולה צפון,עגולה צפון - 5,73,55,"שפד""ן בית קמה",66,,ד2,80,בית קמה צפון - 5,42887,143,1111.311781,599759.2805,177639.0747,449,,,,,,,,בקיה,חיטה א',חיטה ב',אפונה,חיטה א',"תפו""א",חיטה א',גזר,חיטה א',"תפו""א",,חיטה א',,חיטה ב',שעורה,,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,פלחה,רגיל,145,145,עץ 1,עץ 1,447,,,447,עץ 1 הגוש הגדול,ד2,80,בית קמה מרכז - 8,42901,145,8205.805094,596659.7043,176293.9668,42,,,,,חיטה א',חיטה ב',אפונה,חיטה א',חיטה ב',אפונה,חיטה א',חיטה ב',כרב נח,חיטה א',חיטה ב',שעורה,אבטיח,אבטיח,חיטה א',,חיטה ב',שעורה,,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,פלחה,רגיל,145,145,עץ 1,עץ 1,23,,,23,החלקה הקטנה שצמודה לרוחמה פלחה,ד7,100,בית קמה דרום - 6,42749,165,833.011203,596036.2688,175980.7644,376,,,,,,,,אפונה,חיטה א',חיטה ב',כרב נח,חיטה א',חיטה ב',חיטה ב',חיטה א',חיטה ב',אבטיח,אבטיח,חיטה א',,חיטה ב',שעורה,,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,שלחין,רגיל,146,146-1,עץ 2,עץ 2,52,34,"שפד""ן בית קמה",52,,ד2,80,בית קמה מרכז - 8,42896,146,1071.706893,597309.7085,176943.4161,379,,,,,,,,בקיה,"תפו""א",חיטה א',"תפו""א",חיטה א',גזר,חיטה ב',"תפו""א",חיטה א',חיטה ב',,שעורה,,"תפו""א",חיטה א',,,,פתוח,חיטה ב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,פלחה,רגיל,146-9,146-9,עץ 2 פלחה,עץ 2 פלחה,234,,,234,,ד2,80,בית קמה מרכז - 8,42896,146,3335.952712,597785.961,177121.999,37,,,,,,,,בקיה,חיטה א',חיטה ב',אפונה,חיטה א',חיטה ב',אפונה,חיטה א',חיטה ב',שעורה,,כרב נח,,חיטה א',חיטה ב',,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,פלחה,רגיל,146-9,146-9,עץ 2 פלחה,עץ 2 פלחה,16,,,16,,ד2,80,בית קמה מרכז - 8,42896,146,699.274202,597000.924,176830.0796,380,,,,,,,,בקיה,חיטה א',חיטה ב',אפונה,חיטה א',חיטה ב',כרב נח,חיטה א',חיטה ב',שעורה,,כרב נח,,חיטה א',חיטה ב',,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,פלחה,רגיל,147,147,עץ 3,עץ 3,204,,,204,,ד2,80,בית קמה מרכז - 8,42895,147,2097.60859,597661.4024,177451.1973,36,,,,,,,,בקיה+אפונה,חיטה א',חיטה ב',אפונה,חיטה א',חיטה ב',חיטה ב',שעורה,חימצה,חיטה א',,חיטה ב',,שעורה,כרב נח,,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,שלחין,רגיל,155,155-1,פנמה כביש,פנמה כביש - 1,20,11,"שפד""ן בית קמה",20,,ד5,100,בית קמה מזרח - 7,42863,155,798.013508,595169.8543,177827.5871,245,,,,אפונה,"תפו""א",חיטה א',חיטה ב',חיטה ג',חיטה ד',כרב נח,חיטה א',"תפו""א","תפו""א",חיטה א',חיטה ב',כרב נח,כרב נח,,חיטה א',,חיטה ב',שעורה,,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,שלחין,רגיל,155,155-2,פנמה כביש,פנמה כביש - 2,66,12,"שפד""ן בית קמה",70,,ד5,100,בית קמה מזרח - 7,42948,155,1153.247743,595446.6128,177955.8564,270,,,,אפונה,"תפו""א",חיטה א',חיטה ב',גזר,חיטה א',"תפו""א",חיטה א',"תפו""א","תפו""א",חיטה א',חיטה ב',מללי,"תפו""א",,חיטה א',,חיטה ב',שעורה,,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,שלחין,רגיל,155,155-3,פנמה כביש,פנמה כביש - 3,76,13,"שפד""ן בית קמה",57,,ד5,80,בית קמה מזרח - 7,42911,155,1977.66516,595820.8066,178052.4509,412,,,,אפונה,"תפו""א",חיטה א',חיטה ב',גזר,חיטה א',"תפו""א",חיטה א',"תפו""א","תפו""א",חיטה א',חיטה ב',מללי,"תפו""א",,חיטה א',,חיטה ב',שעורה,,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,שלחין,רגיל,148,148,פנמה מזרח,פנמה מזרח,78,11,"שפד""ן בית קמה",78,,ד5,100,בית קמה מזרח - 7,42951,148,1232.021873,594837.7435,178133.6354,274,,,,חיטה / פפריקה,"תפו""א",חיטה א',חיטה ב',חיטה ב',חיטה ב',"תפו""א",חיטה א',חיטה ב',אפונה,חיטה א',חיטה ב',שעורה,כרב נח,,חיטה א',,חיטה ב',שעורה,,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,שלחין,רגיל,152,152-1,פנמה מערב,פנמה מערב - 1,47,11,"שפד""ן בית קמה",47,,ד5,100,בית קמה מזרח - 7,42875,152,953.285137,595054.9983,177900.6653,247,,,,חיטה,מללי,חיטה א',חיטה ב',חיטה ב',"תפו""א",חיטה א' / גזר,חיטה א',חיטה ב',אפונה,"תפו""א",חיטה א',חיטה ב',שעורה,,"תפו""א",,חיטה א',חיטה ב',,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,שלחין,רגיל,152,152-2,פנמה מערב,פנמה מערב - 2,49,12,"שפד""ן בית קמה",49,,ד5,100,בית קמה מזרח - 7,42869,152,1026.580202,595327.531,178071.5281,251,,,,חיטה,מללי,חיטה א',חיטה ב',חיטה ב',"תפו""א",חיטה א' / גזר,חיטה א',חיטה ב',אפונה,"תפו""א",חיטה א',חיטה ב',שעורה,,"תפו""א",,חיטה א',חיטה ב',,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,שלחין,רגיל,150,150-1,פנמה מרכז,פנמה מרכז - 1,42,11,"שפד""ן בית קמה",42,,ד5,100,בית קמה מזרח - 7,42949,150,941.37766,594962.258,177997.8894,271,,,,אפונה,"תפו""א",חיטה א',חיטה ב',גזר,חיטה א',"תפו""א",חיטה א',חיטה ב' / פפריקה,כרב נח,"תפו""א",חיטה א',חיטה ב',שעורה,,"תפו""א",,חיטה א',חיטה ב',,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,שלחין,רגיל,150,150-2,פנמה מרכז,פנמה מרכז - 2,19,12,"שפד""ן בית קמה",19,,ד5,100,בית קמה מזרח - 7,42950,150,635.267386,595191.9092,178138.4777,417,,,,אפונה,"תפו""א",חיטה א',חיטה ב',גזר + חיטה ג',חיטה א' + חיטה ד',"תפו""א",חיטה א',חיטה ב',כרב נח,"תפו""א",חיטה א',חיטה ב',שעורה,,"תפו""א",,חיטה א',חיטה ב',,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,שלחין,אורגני,126,126-1,פרדס מזרח,פרדס מזרח - 1,53,61,"שפד""ן בית קמה",53,פרדס מזרח 1 - פינה דרומית מערבית עד הברז הרביעי ממערב,ד7,100,בית קמה דרום - 6,42868,126,1550.124178,595360.4979,176379.1662,250,,,,חיטה,חיטה ב',חיטה ב' (אוחד עם מטוס),"תפו""א",חיטה א',סלרי,חיטה א' + (סלרי / מללי),חיטה א' + חיטה ב',"תפו""א",חיטה א',"תפו""א",חיטה א',חיטה ב',פפריקה,פפריקה,חיטה לתחמיץ,,גזר,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,שלחין,אורגני,126,126-1,פרדס מזרח,פרדס מזרח - 1,32,61,"שפד""ן בית קמה",28,מברז 6 עד 8 ממזרח,ד7,100,בית קמה דרום - 6,42868,126,1550.124178,595360.4979,176379.1662,250,,,,חיטה,חיטה ב',חיטה ב' (אוחד עם מטוס),"תפו""א",חיטה א',סלרי,חיטה א' + (סלרי / מללי),חיטה א' + חיטה ב',"תפו""א",חיטה א',סלרי / מללי,חיטה א',חיטה ב',"תפו""א",פפריקה,,,חיטה א',חיטה ב',כרב נח,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,שלחין,אורגני,126,126-1,פרדס מזרח,פרדס מזרח - 1,72,61,"שפד""ן בית קמה",72,6 ברזים מזרחיים,ד7,100,בית קמה דרום - 6,42868,126,1550.124178,595360.4979,176379.1662,250,,,,חיטה,חיטה ב',חיטה ב' (אוחד עם מטוס),"תפו""א",חיטה א',סלרי,חיטה א' + (סלרי / מללי),חיטה א' + חיטה ב',"תפו""א",חיטה א',סלרי / מללי,חיטה א',חיטה ב',"תפו""א",,גזר,,חיטה א',חיטה ב',כרב נח,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,שלחין,אורגני,126,126-2,פרדס מזרח,פרדס מזרח - 2,25,62,"שפד""ן בית קמה",17,חלק מערבי - צפוני,ד7,100,בית קמה דרום - 6,42867,126,1636.843469,595732.8433,176634.616,249,,,,חיטה,חיטה ב',חיטה ב' (אוחד עם מטוס),"תפו""א",חיטה א',סלרי,חיטה א' + (סלרי / מללי),חיטה א' + חיטה ב',"תפו""א",חיטה א',סלרי/מללי,חיטה א',חיטה ב',"תפו""א",פפריקה,חיטה לתחמיץ,,גזר,,כרב נח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,שלחין,אורגני,126,126-2,פרדס מזרח,פרדס מזרח - 2,11,62,"שפד""ן בית קמה",11,חלק מערבי - דרומי,ד7,100,בית קמה דרום - 6,42867,126,1636.843469,595732.8433,176634.616,249,,,,חיטה,חיטה ב',חיטה ב' (אוחד עם מטוס),"תפו""א",חיטה א',סלרי,חיטה א' + (סלרי / מללי),חיטה א' + חיטה ב',"תפו""א",חיטה א',סלרי/מללי,חיטה א',חיטה ב',פפריקה,פפריקה,חיטה לתחמיץ,,גזר,,כרב נח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,שלחין,אורגני,126,126-2,פרדס מזרח,פרדס מזרח - 2,127,62,"שפד""ן בית קמה",105,חלק מזרחי,ד7,100,בית קמה דרום - 6,42867,126,1636.843469,595732.8433,176634.616,249,,,,חיטה,חיטה ב',חיטה ב' (אוחד עם מטוס),"תפו""א",חיטה א',סלרי,חיטה א' + (סלרי / מללי),חיטה א' + חיטה ב',"תפו""א",חיטה א',סלרי/מללי,חיטה א',חיטה ב',"תפו""א",,פפריקה,פפריקה,חיטה א',חיטה ב',כרב נח,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,שלחין,רגיל,156,156-1,פרדס מערב,פרדס מערב - 1,75,63,"שפד""ן בית קמה",75,באמצע השטח החל מברז 5 ממערב,ד7,100,בית קמה דרום - 6,42923,156,1713.442557,595574.2337,176023.1677,67,,,,חיטה ג',חומוס,"תפו""א",סלרי,פטרוזיליה,חיטה א',חיטה ב',"תפו""א / מללי",חיטה א',חימצה,חיטה א',"תפו""א / מללי",חיטה א',בצל,,גזר,,חיטה א',"תפו""א",,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,שלחין,רגיל,156,156-2,פרדס מערב,פרדס מערב - 2,75,64,"שפד""ן בית קמה",75,באמצע השטח החל מברז 5 ממערב,ד7,100,בית קמה דרום - 6,42922,157,1805.482085,595920.4837,176263.6052,66,,,,חיטה,חומוס,"תפו""א / (מללי + כותנה)",חיטה א',גזר,חיטה א',חיטה ב',"תפו""א / מללי",חיטה א',חימצה,חיטה א',"תפו""א / מללי",חיטה א',בצל,,גזר,,חיטה א',"תפו""א",,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,שלחין,רגיל,156,156-1,פרדס מערב,פרדס מערב - 1,109,63,"שפד""ן בית קמה",109,גם חלק מזרחי וגם מערבי בלי האמצע,ד7,100,בית קמה דרום - 6,42923,156,1713.442557,595574.2337,176023.1677,67,,,,חיטה ג',חומוס,"תפו""א",סלרי,פטרוזיליה,חיטה א',חיטה ב',"תפו""א / מללי",חיטה א',סלרי + חיטה ב' + בצל,חיטה א',"תפו""א / מללי",חיטה א',חיטה ב',,שעורה,,כרב נח,חיטה א',,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,שלחין,רגיל,156,156-2,פרדס מערב,פרדס מערב - 2,116,64,"שפד""ן בית קמה",116,גם חלק מזרחי וגם מערבי בלי האמצע,ד7,100,בית קמה דרום - 6,42922,157,1805.482085,595920.4837,176263.6052,66,,,,חיטה,חומוס,"תפו""א / (מללי + כותנה)",חיטה א',גזר,חיטה א',חיטה ב',"תפו""א / מללי",חיטה א',סלרי + חיטה ב' + בצל,חיטה א',"תפו""א / מללי",חיטה א',חיטה ב',,שעורה,,כרב נח,חיטה א',,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,שלחין,רגיל,186,186,פרו,פרו,66,60,"שפד""ן בית קמה",66,,ד7,100,בית קמה דרום - 6,42936,185,1339.988556,594863.8268,175715.6878,158,,,,,,,,חיטה,חיטה,אפונה,חיטה א',"תפו""א",חיטה א',"תפו""א",חיטה א',חיטה ב',שעורה,,כרב נח,,חיטה א',חיטה ב',,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,פלחה,רגיל,158,158,צפון מזרח,צפון מזרח,271,,,237,הבלוק הגדול ,ד2,80,בית קמה צפון - 5,42879,158,2542.480534,597507.1059,178072.5148,17,,,,,חיטה ב',חומוס,חיטה א',חיטה ב',חיטה ב',אפונה,חיטה א',חיטה ב',"אפונה + חיטה א' + תפ""א",חיטה א',חיטה ב',שעורה,חימצה בעל,,חיטה א',,חיטה ב',שעורה,,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,פלחה,רגיל,158,158,צפון מזרח,צפון מזרח,53,,,53,רצועה צפונית,ד2,80,בית קמה צפון - 5,42878,158,1479.146768,597789.4325,178271.8949,18,,,,,חיטה ב',חומוס,חיטה א',חיטה ב',חיטה ב',אפונה,חיטה א',חיטה ב',"אפונה + חיטה א' + תפ""א",חיטה א',חיטה ב',שעורה,כרב נח,,חיטה א',,חיטה ב',שעורה,,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,שלחין,רגיל,159,159-1,צפון מערב,צפון מערב - 1,63,35,"שפד""ן בית קמה",73,,ד2,80,בית קמה צפון - 5,42877,158,1113.299835,597515.5653,177702.803,19,,,,,חיטה ב',חומוס,חיטה א',חיטה ב',חיטה ג',אפונה,חיטה א',חיטה ב',"תפו""א",חיטה א' + שעורה,גזר,חיטה א',"תפו""א",,חיטה א',,חיטה ב',שעורה,,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,שלחין,רגיל,159,159-2,צפון מערב,צפון מערב - 2,105,36,"שפד""ן בית קמה",108,,ד2,80,בית קמה צפון - 5,42877,158,1335.74509,597920.5852,177758.0535,475,,,,,חיטה ב',חומוס,חיטה א',חיטה ב',חיטה ג',אפונה,חיטה א',חיטה ב',"תפו""א",חיטה א',גזר,חיטה א',"תפו""א",,חיטה א',,חיטה ב',שעורה,,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,פלחה,רגיל,159-9,159-9,צפון מערב פלחה,צפון מערב פלחה,55,,,55,,ד2,80,בית קמה צפון - 5,42877,158,2782.483582,597923.4922,177871.5084,476,,,,,חיטה ב',חומוס,חיטה א',חיטה ב',חיטה ב',אפונה,חיטה א',חיטה ב',"אפונה + חיטה א' + תפ""א",חיטה א',חיטה ב',שעורה,כרב נח,,חיטה א',,חיטה ב',שעורה,,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,פלחה,רגיל,170,170,קוברה,קוברה,48,,,48,,ד5,100,בית קמה מזרח - 7,42882,109,1103.533853,594701.1062,177913.368,23,,,,,,,,,"תפו""א+תלתן",חיטה,חיטה,אפונה,חיטה א',כרב נח,חיטה א',כרב נח,חיטה א',,חיטה ב',,שעורה,כרב נח,,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,פלחה,רגיל,170,170,קוברה,קוברה,9,,,9,,ד5,100,בית קמה מזרח - 7,42876,170,425.092593,594799.6083,177684.8121,441,,,,,,,,,תלתן,חיטה,כרב נח,כרב נח,,,,חיטה א',חיטה ב',,חיטה ב',,שעורה,כרב נח,,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
מיגדה,שלחין,רגיל,1056,1056-1,קטן דרום,קטן דרום - 1,103,121,"שפד""ן מיגדה",96,חלק צפוני,ה2,0,מיגדה - 4,42336,1056,1684.594711,584643.8481,164042.5716,351,,,כרב נח + חיטה ב',פטרוזיליה,"תפו""א",פפריקה,מללי,חיטה א',"תפו""א",גזר,חיטה א',חיטה ב',"תפו""א / מללי",חיטה א',חימצה,חיטה א',"תפו""א",,חיטה א',,חיטה ב',חימצה,,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
מיגדה,שלחין,רגיל,1056,1056-2,קטן דרום,קטן דרום - 2,96,122,"שפד""ן מיגדה",90,חלק צפוני,ה2,100,מיגדה - 4,42337,1056,1652.195117,584986.4575,163773.7553,354,,,כרב נח + חיטה ב',פטרוזיליה,"תפו""א",פפריקה,מללי,חיטה א',"תפו""א",גזר,חיטה א',חיטה ב',"תפו""א / מללי",חיטה א',חימצה,חיטה א',"תפו""א",,חיטה א',,חיטה ב',חימצה,,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
מיגדה,שלחין,רגיל,1056,1056-1,קטן דרום,קטן דרום - 1,77,121,"שפד""ן מיגדה",72,חלק דרומי,ה2,0,מיגדה - 4,42336,1056,1684.594711,584643.8481,164042.5716,351,,,כרב נח + חיטה ב',פטרוזיליה,"תפו""א",פפריקה,מללי,חיטה א',"תפו""א",גזר,חיטה א',חיטה ב',"תפו""א / מללי",חיטה א',חימצה,חיטה א',"תפו""א",,חיטה א',,חיטה ב',חימצה,,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
מיגדה,שלחין,רגיל,1056,1056-2,קטן דרום,קטן דרום - 2,73,122,"שפד""ן מיגדה",68,חלק דרומי,ה2,100,מיגדה - 4,42337,1056,1652.195117,584986.4575,163773.7553,354,,,כרב נח + חיטה ב',פטרוזיליה,"תפו""א",פפריקה,מללי,חיטה א',"תפו""א",גזר,חיטה א',חיטה ב',"תפו""א / מללי",חיטה א',חימצה,חיטה א',"תפו""א",,חיטה א',,חיטה ב',חימצה,,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
מיגדה,שלחין,רגיל,1055,1055-1,קטן צפון,קטן צפון - 1,53,121,"שפד""ן מיגדה",50,,ה2,0,מיגדה - 4,42415,1055,928.129592,584933.3513,164223.0933,353,,,פטרוזיליה,פפריקה,"תפו""א",חיטה א',גזר,חיטה א',"תפו""א + מללי","תפו""א + חיטה א'",סלרי,חיטה א',"תפו""א",חיטה א',גזר,חיטה א',"תפו""א",,חיטה א',,בצל,חיטה א',,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
מיגדה,שלחין,רגיל,1055,1055-2,קטן צפון,קטן צפון - 2,104,122,"שפד""ן מיגדה",100,,ה2,100,מיגדה - 4,42414,1055,1336.063783,585189.0327,164024.8702,352,,,פטרוזיליה,פפריקה,"תפו""א",חיטה א',גזר,חיטה א',"תפו""א + מללי","תפו""א + חיטה א'",סלרי,חיטה א',"תפו""א",חיטה א',גזר,חיטה א',"תפו""א",,חיטה א',,בצל,חיטה א',,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,שלחין,אורגני,164,164,רודוס,רודוס,174,61,"שפד""ן בית קמה",163,,ד7,100,בית קמה דרום - 6,42953,164,2158.308314,595000.0357,176797.7064,278,,,,"תפו""א",חיטה א',חיטה ב',כרב נח,חיטה א',חיטה ב',כרב נח,חיטה א',גזר/פפריקה,כרב נח,"תפו""א",חיטה א',טף,פפריקה,פפריקה,חיטה לתחמיץ,,גזר,"תפו""א",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,שלחין,רגיל,168,168-1,רוחמה דרום,רוחמה דרום - 1,126,81,"שפד""ן בית קמה",126,,ד7,100,בית קמה דרום - 6,42850,168,1430.075448,595746.5788,175610.41,367,,,,חיטה,"תפו""א / כותנה",פפריקה,מללי,חיטה א',חיטה ב',"תפו""א",חיטה א',גזר,חיטה א',"תפו""א / טף",חיטה א',חיטה ב',שעורה,,כרב נח,,חיטה א',חיטה ב',,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
בית קמה,שלחין,רגיל,168,168-2,רוחמה דרום,רוחמה דרום - 2,113,82,"שפד""ן בית קמה",113,,ד7,100,בית קמה דרום - 6,125076,168,1344.417567,595939.5882,175274.7344,368,,,,חיטה,"תפו""א / כותנה",פפריקה,מללי,חיטה א',חיטה ב',"תפו""א",חיטה א',גזר+חימצה,חיטה א',"תפו""א / טף",חיטה א',חיטה ב',שעורה,,כרב נח,,חיטה א',חיטה ב',,,,פתוח,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plot
